id,source,supplier_name,supplier_normalized,contract_number,title,description,category,eligible_industries,contract_type,start_date,end_date,geographic_coverage,diversity_status,contract_url,supplier_url,status
1132,E&I,Cenmed,CENMED,CR001455,"Medical-Surgical Products, Pharmaceuticals, Sports Medicine/Athletics Products and Related Services","Medical-Surgical Products, Pharmaceuticals, Sports Medicine/Athletics Products and Related Services",,,Competitive,2025-09-01,2029-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1133,E&I,"ChargePoint, Inc.","CHARGEPOINT, .",EI00445,EV Charging Infrastructure and Services,EV Charging Infrastructure and Services,,,Competitive,2024-09-01,2028-12-31,United States,,https://www.eandi.org/contract-navigator,,active
1134,E&I,Chartwells,CHARTWELLS,CNR01404,Campus Dining and Food Services,Campus Dining and Food Services,,,LPA,2016-11-01,2026-10-31,United States,,https://www.eandi.org/contract-navigator,,active
1135,E&I,Church Church Hittle + Antrim (Regional),CHURCH CHURCH HITTLE + ANTRIM (REGIONAL),EI00400,Title IX Services,Title IX Services,,,Competitive,2023-12-15,2028-12-14,United States,,https://www.eandi.org/contract-navigator,,active
1136,E&I,"Civic Initiatives, LLC","CIVIC INITIATIVES,",EI00171,General Consulting Services,General Consulting Services,,,Competitive,2022-02-01,2027-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1137,E&I,Cizek Associates,CIZEK ASSOCIATES,EI00267,Executive Search & Recruitment Services,Executive Search & Recruitment Services,,,Competitive,2023-04-01,2028-03-31,United States,,https://www.eandi.org/contract-navigator,,active
1138,E&I,Claridge,CLARIDGE,EI00235,Visual Display Products & Equipment,Visual Display Products & Equipment,,,Competitive,2022-10-15,2027-10-14,United States,,https://www.eandi.org/contract-navigator,,active
1139,E&I,Clearspan,CLEARSPAN,EI00084,Hosted Cloud Telecom & Web Conferencing Services,Hosted Cloud Telecom & Web Conferencing Services,,,Competitive,2021-06-01,2026-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1140,E&I,"Club Car, LLC","CLUB CAR,",EI00387,Facility Utility Vehicles,Facility Utility Vehicles,,,Competitive,2023-11-01,2028-10-31,United States,,https://www.eandi.org/contract-navigator,,active
1141,E&I,Cold Chain Technologies,COLD CHAIN TECHNOLOGIES,CR001327,"Cold Chain Logistics (Courier Services, 3rd Party Packaging, PI CryoAsset & Lab Relocation)","Cold Chain Logistics (Courier Services, 3rd Party Packaging, PI CryoAsset & Lab Relocation)",,,Competitive,2025-03-01,2028-02-29,United States,,https://www.eandi.org/contract-navigator,,active
1142,E&I,Collegiate Travel Planners,COLLEGIATE TRAVEL PLANNERS,EI00372,Travel Management Services,Travel Management Services,,,Competitive,2023-10-01,2030-09-30,United States,,https://www.eandi.org/contract-navigator,,active
1143,E&I,Columbia Advisory Group (CAG),COLUMBIA ADVISORY GROUP (CAG),EI00457,Cybersecurity Incident Detection & Response Solutions,Cybersecurity Incident Detection & Response Solutions,,,Competitive,2024-03-01,2029-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1144,E&I,Compass Group North America,COMPASS GROUP NORTH AMERICA,CR001234,"Food Distribution, Managed Dining Services, Vending, Commercial Kitchen Equipment, Smallwares and Supplies","Food Distribution, Managed Dining Services, Vending, Commercial Kitchen Equipment, Smallwares and Supplies",,,Competitive,2024-10-01,2029-09-30,United States,,https://www.eandi.org/contract-navigator,,active
1145,E&I,"Complete Book & Media Supply, LLC","COMPLETE BOOK & MEDIA SUPPLY,",EI00104,"Online and Print Books, Subscriptions","Online and Print Books, Subscriptions",,,Competitive,2021-05-01,2026-04-30,United States,,https://www.eandi.org/contract-navigator,,active
1146,E&I,Compu-Vision,COMPU-VISION,EI00417,IT & Temporary Staffing Services,IT & Temporary Staffing Services,,,Competitive,2024-01-02,2027-01-02,United States,,https://www.eandi.org/contract-navigator,,active
1147,E&I,"Connection Public Sector Solutions – Computer Equipment & Related Hardware, Software, Services, & Support","CONNECTION PUBLIC SECTOR SOLUTIONS – COMPUTER EQUIPMENT & RELATED HARDWARE, SOFTWARE, SERVICES, & SUPPORT",CNR01483,"Computer Equipment and Related Hardware, Software, Services and Support","Computer Equipment and Related Hardware, Software, Services and Support",,,Competitive,2019-02-15,2027-07-31,United States,,https://www.eandi.org/contract-navigator,,active
1148,E&I,Consolidus,CONSOLIDUS,CR001393,Promotional Items,Promotional Items,,,Competitive,2025-06-01,2030-05-14,United States,,https://www.eandi.org/contract-navigator,,active
1149,E&I,Cook’s Direct,COOK’S DIRECT,CR001164,"Food Distribution, Managed Dining Services, Vending, Commercial Kitchen Equipment, Smallwares and Supplies","Food Distribution, Managed Dining Services, Vending, Commercial Kitchen Equipment, Smallwares and Supplies",,,Competitive,2024-03-01,2029-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1150,E&I,CORE Construction,CORE CONSTRUCTION,CNR01441,Job Order Contracting,Job Order Contracting,,,Competitive,2017-09-01,2027-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1151,E&I,CORE Construction (CMAR),CORE CONSTRUCTION (CMAR),CNR01470,Construction Management at Risk (CMAR),Construction Management at Risk (CMAR),,,Competitive,2018-11-01,2028-10-31,United States,,https://www.eandi.org/contract-navigator,,active
1152,E&I,Core Health and Fitness,CORE HEALTH AND FITNESS,CNR01485,Athletic Equipment & Supplies,Athletic Equipment & Supplies,,,Competitive,2019-02-01,2029-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1153,E&I,Cornerstone OnDemand,CORNERSTONE ONDEMAND,EI00300,Learning Management Systems,Learning Management Systems,,,Competitive,2023-08-01,2028-07-31,United States,,https://www.eandi.org/contract-navigator,,active
1154,E&I,Coro,CORO,EI00458,Cybersecurity Incident Detection & Response Solutions,Cybersecurity Incident Detection & Response Solutions,,,Competitive,2024-04-01,2029-03-31,United States,,https://www.eandi.org/contract-navigator,,active
1155,E&I,Corpay,CORPAY,CR001428,Accounts Payable Management Automation & Optimization,Accounts Payable Management Automation & Optimization,,,Competitive,2025-07-01,2030-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1156,E&I,CXT Incorporated,CXT INCORPORATED,CR001294,Pre-Engineered Buildings and Related Materials and Services,Pre-Engineered Buildings and Related Materials and Services,,,Competitive,2024-10-01,2029-09-30,United States,,https://www.eandi.org/contract-navigator,,active
1157,E&I,D. Stafford & Associates,D. STAFFORD & ASSOCIATES,EI00401,Title IX Services,Title IX Services,,,Competitive,2023-12-15,2028-12-14,United States,,https://www.eandi.org/contract-navigator,,active
1158,E&I,D2L Ltd.,D2L .,EI00302,Learning Management Software,Learning Management Software,,,Competitive,2023-06-01,2029-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1159,E&I,Deloitte Consulting,DELOITTE CONSULTING,EI00172,General Consulting Services,General Consulting Services,,,Competitive,2022-03-01,2027-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1160,E&I,Deloitte | IT Services,DELOITTE | IT SERVICES,EI00213,ERP Implementation Services,ERP Implementation Services,,,Competitive,2023-02-01,2028-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1161,E&I,Demco Inc.,DEMCO .,EI00241,General Furniture Solutions,General Furniture Solutions,,,Competitive,2022-10-15,2027-10-14,United States,,https://www.eandi.org/contract-navigator,,active
1162,E&I,"DialCare,  LLC","DIALCARE,",EI00342,Mental Telehealth Services,Mental Telehealth Services,,,Competitive,2023-09-15,2028-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1163,E&I,"doc2E-file, Inc.","DOC2E-FILE, .",EI00472,Document Management,Document Management,,,Competitive,2024-01-15,2029-01-14,United States,,https://www.eandi.org/contract-navigator,,active
1164,E&I,DocFinity,DOCFINITY,EI00404,Document Management,Document Management,,,Competitive,2024-03-01,2029-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1165,E&I,Docufree,DOCUFREE,EI00405,Document Management,Document Management,,,Competitive,2023-12-15,2028-12-14,United States,,https://www.eandi.org/contract-navigator,,active
1166,E&I,"Drivestream, Inc.","DRIVESTREAM, .",EI00214,ERP Implementation Services,ERP Implementation Services,,,Competitive,2022-11-01,2027-10-31,United States,,https://www.eandi.org/contract-navigator,,active
1167,E&I,Electronic Risks Consultants,ELECTRONIC RISKS CONSULTANTS,EI00294,Equipment Maintenance Management Program,Equipment Maintenance Management Program,,,Competitive,2023-06-01,2028-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1168,E&I,ENA Services,ENA SERVICES,EI00083,Hosted Cloud Telecom & Web Conferencing Services,Hosted Cloud Telecom & Web Conferencing Services,,,Competitive,2021-06-01,2026-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1169,E&I,"Enterprise Fleet Management, Inc.","ENTERPRISE FLEET MANAGEMENT, .",CNR01399,Fleet Leasing Services,Fleet Leasing Services,,,Competitive,2016-04-01,2026-12-31,United States,,https://www.eandi.org/contract-navigator,,active
1170,E&I,Enterprise Mobility Inc,ENTERPRISE MOBILITY,CNR01494,Vehicle Rental and Mobility Services,Vehicle Rental and Mobility Services,,,Competitive,2020-01-01,2026-12-31,United States,,https://www.eandi.org/contract-navigator,,active
1171,E&I,"EqualLevel, Sponsored by E&I","EQUALLEVEL, SPONSORED BY E&I",EI00111,eMarketplace,eMarketplace,,,Negotiation,2021-06-01,2026-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1172,E&I,eShipGlobal,ESHIPGLOBAL,CNR01497,Inbound and Outbound Small Package Freight Management Services,Inbound and Outbound Small Package Freight Management Services,,,Competitive,2020-02-01,2030-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1173,E&I,Falcon,FALCON,EI00149,"Wall Acoustic Panels, and Other Related Products & Services","Wall Acoustic Panels, and Other Related Products & Services",,,Competitive,2021-12-01,2026-11-30,United States,,https://www.eandi.org/contract-navigator,,active
1174,E&I,Ferguson,FERGUSON,EI00216,"Plumbing Equipment Supplies, and Mechanical Plumbing Supplies","Plumbing Equipment Supplies, and Mechanical Plumbing Supplies",,,Competitive,2022-12-01,2027-11-30,United States,,https://www.eandi.org/contract-navigator,,active
1175,E&I,FieldTurf,FIELDTURF,CNR01447,"Turf Surfaces – Synthetic, Natural, Installation and Services","Turf Surfaces – Synthetic, Natural, Installation and Services",,,Competitive,2017-12-01,2027-11-30,United States,,https://www.eandi.org/contract-navigator,,active
1176,E&I,Filtration Concepts (Regional),FILTRATION CONCEPTS (REGIONAL),CNR01464,HVAC Filters and Services,HVAC Filters and Services,,,Competitive,2018-07-01,2028-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1177,E&I,First Onsite,FIRST ONSITE,EI00219,"Disaster Recovery, Restoration, Remediation, Landscape Recovery, and Other Related Prods. & Services","Disaster Recovery, Restoration, Remediation, Landscape Recovery, and Other Related Prods. & Services",,,Competitive,2022-10-01,2027-09-30,United States,,https://www.eandi.org/contract-navigator,,active
1178,E&I,ForeFront Power,FOREFRONT POWER,EI00446,EV Charging Infrastructure & Services,EV Charging Infrastructure & Services,,,Competitive,2024-02-15,2028-12-31,United States,,https://www.eandi.org/contract-navigator,,active
1179,E&I,Fortinet,FORTINET,EI00459,Cybersecurity Incident Detection & Response Solutions,Cybersecurity Incident Detection & Response Solutions,,,Competitive,2025-05-01,2030-04-30,United States,,https://www.eandi.org/contract-navigator,,active
1180,E&I,GenVault Transport Services,GENVAULT TRANSPORT SERVICES,CR001324,"Cold Chain Logistics (Courier Services, 3rd Party Packaging, PI CryoAsset & Lab Relocation)","Cold Chain Logistics (Courier Services, 3rd Party Packaging, PI CryoAsset & Lab Relocation)",,,Competitive,2025-03-01,2028-02-29,United States,,https://www.eandi.org/contract-navigator,,active
1181,E&I,"Ghent Manufacturing, Inc.","GHENT MANUFACTURING, .",EI00237,Visual Display Products & Equipment,Visual Display Products & Equipment,,,Competitive,2022-10-15,2027-10-14,United States,,https://www.eandi.org/contract-navigator,,active
1182,E&I,Gilbane Building Company,GILBANE BUILDING,CNR01417,Building and Construction Management Services – Owner Agent,Building and Construction Management Services – Owner Agent,,,Competitive,2016-09-01,2026-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1183,E&I,Gilbane Building Company (CMAR),GILBANE BUILDING (CMAR),CNR01471,Construction Management at Risk (CMAR),Construction Management at Risk (CMAR),,,Competitive,2018-11-01,2028-10-31,United States,,https://www.eandi.org/contract-navigator,,active
1184,E&I,"Gilbane Reconstruction Services, LLC","GILBANE RECONSTRUCTION SERVICES,",EI00218,"Disaster Recovery, Restoration, Remediation, Landscape Recovery, and Other Related Prods. & Services","Disaster Recovery, Restoration, Remediation, Landscape Recovery, and Other Related Prods. & Services",,,Competitive,2022-12-01,2026-09-30,United States,,https://www.eandi.org/contract-navigator,,active
1185,E&I,Global Furniture Group,GLOBAL FURNITURE GROUP,EI00239,General Furniture Solutions,General Furniture Solutions,,,Competitive,2023-01-01,2028-12-31,United States,,https://www.eandi.org/contract-navigator,,active
1186,E&I,Gordian,GORDIAN,CR001342,Facilities Intelligence Solutions,Facilities Intelligence Solutions,,,Competitive,2025-02-15,2030-02-14,United States,,https://www.eandi.org/contract-navigator,,active
1187,E&I,GoTo Communications,GOTO COMMUNICATIONS,CR001193,Contact Center Solutions (CCaaS),Contact Center Solutions (CCaaS),,,Competitive,2024-12-01,2029-11-30,United States,,https://www.eandi.org/contract-navigator,,active
1188,E&I,GovDeals,GOVDEALS,EI00094,Asset Management and Surplus Liquidation,Asset Management and Surplus Liquidation,,,Negotiation,2021-07-01,2029-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1189,E&I,GraduationSource,GRADUATIONSOURCE,EI00306,Caps and Gowns Regalia,Caps and Gowns Regalia,,,Competitive,2023-06-01,2028-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1190,E&I,Grainger,GRAINGER,CNR01496,MRO Supplies,MRO Supplies,,,Competitive,2020-01-01,2029-12-31,United States,,https://www.eandi.org/contract-navigator,,active
1191,E&I,GRM Information Management Services,GRM INFORMATION MANAGEMENT SERVICES,EI00406,Document Management,Document Management,,,Competitive,2023-12-15,2028-12-14,United States,,https://www.eandi.org/contract-navigator,,active
1192,E&I,Guest Supply,GUEST SUPPLY,EI00073,"Mattresses, Hospitality Supplies, Equipment and related services","Mattresses, Hospitality Supplies, Equipment and related services",,,Competitive,2021-02-01,2026-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1193,E&I,"Hazard, Young, Attea and Associates","HAZARD, YOUNG, ATTEA AND ASSOCIATES",EI00276,Executive Search & Recruitment Services,Executive Search & Recruitment Services,,,Competitive,2023-05-15,2028-05-14,United States,,https://www.eandi.org/contract-navigator,,active
1194,E&I,Heartland Payment Systems,HEARTLAND PAYMENT SYSTEMS,CR001250,"Campus Commerce, Integrated Payments, & Mobile ID Management","Campus Commerce, Integrated Payments, & Mobile ID Management",,,Competitive,2024-06-01,2029-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1195,E&I,HelioCampus,HELIOCAMPUS,EI00127,"Business Intelligence, Data Analytics & Data Warehouse Solutions","Business Intelligence, Data Analytics & Data Warehouse Solutions",,,LPA,2022-04-01,2026-09-23,United States,,https://www.eandi.org/contract-navigator,,active
1196,E&I,"Henry Schein, Inc. (Dental)","HENRY SCHEIN, . (DENTAL)",EI00075,"Dental Supplies, Equipment and Related Services","Dental Supplies, Equipment and Related Services",,,Competitive,2021-06-01,2026-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1197,E&I,Herff Jones,HERFF JONES,EI00307,Caps and Gowns Regalia,Caps and Gowns Regalia,,,Competitive,2023-06-15,2028-06-14,United States,,https://www.eandi.org/contract-navigator,,active
1198,E&I,Hewlett-Packard Enterprise,HEWLETT-PACKARD ENTERPRISE,EI00462,On-Premise Data Storage Solutions and Services,On-Premise Data Storage Solutions and Services,,,Competitive,2025-05-01,2030-04-30,United States,,https://www.eandi.org/contract-navigator,,active
1199,E&I,Hightower,HIGHTOWER,CNR01510,Interior Design & Ergonomic Accessories,Interior Design & Ergonomic Accessories,,,Competitive,2020-08-01,2030-07-31,United States,,https://www.eandi.org/contract-navigator,,active
1200,E&I,Hilco Streambank,HILCO STREAMBANK,EI00080,IPv4 Brokering Services,IPv4 Brokering Services,,,Competitive,2022-02-01,2027-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1201,E&I,HireRight,HIRERIGHT,EI00291,Background Investigations and Related Services,Background Investigations and Related Services,,,Competitive,2023-05-01,2028-04-30,United States,,https://www.eandi.org/contract-navigator,,active
1202,E&I,HITT Contracting,HITT CONTRACTING,CNR01442,Job Order Contracting,Job Order Contracting,,,Competitive,2017-08-01,2027-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1203,E&I,Honeywell,HONEYWELL,CR001319,"Alarm Systems, Hardware, Services, Monitoring and Access Controls & Fire Safety Products, Equipment & Services","Alarm Systems, Hardware, Services, Monitoring and Access Controls & Fire Safety Products, Equipment & Services",,,Competitive,2024-10-01,2029-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1204,E&I,HPC International,HPC INTERNATIONAL,EI00205,"Education Expense Management & Savings Program, Research & Librarian Support Services","Education Expense Management & Savings Program, Research & Librarian Support Services",,,Negotiation,2022-06-01,2028-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1205,E&I,Humanscale,HUMANSCALE,CNR01511,Interior Design & Ergonomic Accessories,Interior Design & Ergonomic Accessories,,,Competitive,2020-08-01,2030-07-31,United States,,https://www.eandi.org/contract-navigator,,active
1206,E&I,Huron,HURON,EI00173,General Consulting Services,General Consulting Services,,,Competitive,2022-03-01,2027-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1207,E&I,Husch Blackwell,HUSCH BLACKWELL,EI00402,"Title IX Services [training, case management, compliance audit, athletics]","Title IX Services [training, case management, compliance audit, athletics]",,,Competitive,2024-03-01,2029-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1208,E&I,Husqvarna,HUSQVARNA,EI00388,Facility Utility Vehicles,Facility Utility Vehicles,,,Competitive,2023-11-01,2028-10-31,United States,,https://www.eandi.org/contract-navigator,,active
1209,E&I,i-Pro Americas,I-PRO AMERICAS,EI00470,"Alarm Systems, Hardware, Services, Monitoring & Access Controls","Alarm Systems, Hardware, Services, Monitoring & Access Controls",,,Competitive,2024-06-01,2029-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1210,E&I,ICON EV CCi,ICON EV CCI,EI00389,Facility Utility Vehicles,Facility Utility Vehicles,,,Competitive,2023-11-01,2028-10-31,United States,,https://www.eandi.org/contract-navigator,,active
1211,E&I,Imperial Supplies,IMPERIAL SUPPLIES,CR001227,Automotive Parts and Services,Automotive Parts and Services,,,Competitive,2024-08-01,2029-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1212,E&I,Infojini,INFOJINI,EI00413,IT Staffing Services,IT Staffing Services,,,Competitive,2024-01-02,2027-01-02,United States,,https://www.eandi.org/contract-navigator,,active
1213,E&I,InfoStride,INFOSTRIDE,EI00418,IT & Temp Staffing Services,IT & Temp Staffing Services,,,Competitive,2024-01-02,2029-01-02,United States,,https://www.eandi.org/contract-navigator,,active
1214,E&I,Interface,INTERFACE,EI00122,Carpet/Flooring,Carpet/Flooring,,,Competitive,2021-08-01,2026-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1215,E&I,Irwin Seating,IRWIN SEATING,EI00135,Fixed Seating and Telescopic Platforms,Fixed Seating and Telescopic Platforms,,,Competitive,2021-10-01,2026-09-30,United States,,https://www.eandi.org/contract-navigator,,active
1216,E&I,"IVCi, LLC","IVCI,",EI00048,"Audio/Video Technologies, Solutions and Services","Audio/Video Technologies, Solutions and Services",,,Competitive,2021-02-01,2026-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1217,E&I,JAGGAER,JAGGAER,CNR01486,Electronic Procurement System,Electronic Procurement System,,,LPA,2019-06-01,2026-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1218,E&I,Jamail & Smith Construction (Regional),JAMAIL & SMITH CONSTRUCTION (REGIONAL),CNR01443,Job Order Contracting,Job Order Contracting,,,Competitive,2017-07-01,2027-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1219,E&I,JMI Sports,JMI SPORTS,CNR01378,Multi-Media Marketing Rights,Multi-Media Marketing Rights,,,LPA,2015-07-01,2030-04-15,United States,,https://www.eandi.org/contract-navigator,,active
1220,E&I,Johnson Controls,JOHNSON CONTROLS,CR001320,"Fire Safety Products, Equipment & Services","Fire Safety Products, Equipment & Services",,,Competitive,2025-08-01,2030-07-31,United States,,https://www.eandi.org/contract-navigator,,active
1221,E&I,Kennedy & Company,KENNEDY &,EI00174,General Consulting Services,General Consulting Services,,,Competitive,2022-02-01,2027-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1222,E&I,LabRepCo,LABREPCO,CNR01424,"Laboratory Equipment, Instruments, Accessories, Supplies and Maintenance","Laboratory Equipment, Instruments, Accessories, Supplies and Maintenance",,,Competitive,2017-02-01,2027-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1223,E&I,Lakeshore Learning,LAKESHORE LEARNING,CR001387,"Library Furnishings, Installation and Related Services","Library Furnishings, Installation and Related Services",,,Competitive,2025-03-01,2030-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1224,E&I,"LanceSoft, Inc.","LANCESOFT, .",EI00414,Temp Staffing Services,Temp Staffing Services,,,Competitive,2024-01-02,2027-01-02,United States,,https://www.eandi.org/contract-navigator,,active
1225,E&I,Legend Labs,LEGEND LABS,CNR01489,"Branding, Campus Crisis Assessment and Management","Branding, Campus Crisis Assessment and Management",,,Competitive,2019-09-01,2027-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1226,E&I,Levy Restaurants,LEVY RESTAURANTS,CNR01406,Athletic Food Concessions,Athletic Food Concessions,,,LPA,2016-11-01,2025-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1227,E&I,Lowes,LOWES,CR001442,"Building/Construction Supplies, Equipment and Other Products and Services","Building/Construction Supplies, Equipment and Other Products and Services",,,Competitive,2025-07-01,2030-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1228,E&I,Mannington Commercial,MANNINGTON COMMERCIAL,EI00117,Carpet/Flooring,Carpet/Flooring,,,Competitive,2021-08-01,2026-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1229,E&I,Mantis Innovation,MANTIS INNOVATION,CR001344,Facilities Intelligence Solutions,Facilities Intelligence Solutions,,,Competitive,2025-01-01,2029-12-31,United States,,https://www.eandi.org/contract-navigator,,active
1230,E&I,Marco Technologies,MARCO TECHNOLOGIES,EI00382,"Printers, Copiers & Managed Print Services","Printers, Copiers & Managed Print Services",,,Competitive,2024-01-15,2029-01-14,United States,,https://www.eandi.org/contract-navigator,,active
1231,E&I,Medline Industries,MEDLINE INDUSTRIES,CR001452,"Medical-Surgical Products, Pharmaceuticals, Sports Medicine/Athletics Products and Related Services","Medical-Surgical Products, Pharmaceuticals, Sports Medicine/Athletics Products and Related Services",,,Competitive,2025-09-01,2029-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1232,E&I,Medline Industries – Medical/Surgical/Athletic Supplies,MEDLINE INDUSTRIES – MEDICAL/SURGICAL/ATHLETIC SUPPLIES,CNR01385,Medical Surgical Products and Equipment,Medical Surgical Products and Equipment,,,Competitive,2015-07-01,2025-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1233,E&I,Medline Industries – Pharmaceuticals and OTC,MEDLINE INDUSTRIES – PHARMACEUTICALS AND OTC,CNR01387,"Vaccines, Antibiotics, Over-the-Counter (OTC) and other Pharmaceutical Products","Vaccines, Antibiotics, Over-the-Counter (OTC) and other Pharmaceutical Products",,,Competitive,2015-09-01,2025-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1234,E&I,Milliken Services,MILLIKEN SERVICES,EI00118,Carpet/Flooring,Carpet/Flooring,,,Competitive,2021-07-01,2026-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1235,E&I,MityLite Inc.,MITYLITE .,CNR01449,Mobile/Portable Event Furniture,Mobile/Portable Event Furniture,,,Competitive,2018-01-01,2027-12-31,United States,,https://www.eandi.org/contract-navigator,,active
1236,E&I,Mobile Modular (Regional),MOBILE MODULAR (REGIONAL),CNR01522,"Modular Buildings, Installation, Removal, Storage Units, Supplies and Services","Modular Buildings, Installation, Removal, Storage Units, Supplies and Services",,,Competitive,2020-11-01,2030-10-31,United States,,https://www.eandi.org/contract-navigator,,active
1237,E&I,Mohawk Group,MOHAWK GROUP,EI00119,Carpet/Flooring,Carpet/Flooring,,,Competitive,2021-07-01,2026-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1238,E&I,Momentus Technologies,MOMENTUS TECHNOLOGIES,EI00437,Event Management,Event Management,,,Competitive,2024-07-01,2029-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1239,E&I,"Mythics, LLC","MYTHICS,",CNR01474,"ERP Software, Systems and Services","ERP Software, Systems and Services",,,Competitive,2019-06-01,2028-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1240,E&I,NAPA Auto Parts,NAPA AUTO PARTS,CR001226,Automotive Parts and Services,Automotive Parts and Services,,,Competitive,2024-06-01,2029-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1241,E&I,National Car Charging,NATIONAL CAR CHARGING,EI00447,EV Charging Infrastructure and Services,EV Charging Infrastructure and Services,,,Competitive,2024-01-15,2028-12-31,United States,,https://www.eandi.org/contract-navigator,,active
1242,E&I,"Nikon Instruments, Inc.","NIKON INSTRUMENTS, .",CNR01457,"Microscopes, Cameras, Software, Accessories, Supplies and Service","Microscopes, Cameras, Software, Accessories, Supplies and Service",,,Competitive,2018-02-01,2028-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1243,E&I,Nouveau Construction and Technology Services (Regional),NOUVEAU CONSTRUCTION AND TECHNOLOGY SERVICES (REGIONAL),CNR01444,Job Order Contracting,Job Order Contracting,,,Competitive,2017-07-01,2027-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1244,E&I,NuAire,NUAIRE,CNR01423,"Laboratory Equipment, Instruments, Accessories, Supplies and Maintenance","Laboratory Equipment, Instruments, Accessories, Supplies and Maintenance",,,Competitive,2017-02-01,2027-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1245,E&I,Oak Hall Industries,OAK HALL INDUSTRIES,EI00308,Caps and Gowns Regalia,Caps and Gowns Regalia,,,Competitive,2023-07-15,2028-07-14,United States,,https://www.eandi.org/contract-navigator,,active
1246,E&I,"OpConnect, Inc.","OPCONNECT, .",EI00448,EV Charging Infrastructure and Services,EV Charging Infrastructure and Services,,,Competitive,2024-01-01,2028-12-31,United States,,https://www.eandi.org/contract-navigator,,active
1247,E&I,Orkin,ORKIN,CR001150,Pest Control Services,Pest Control Services,,,Competitive,2024-03-01,2029-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1248,E&I,Pathify,PATHIFY,CR001195,Digital Experience Portal/Mobile App,Digital Experience Portal/Mobile App,,,LPA,2024-03-27,2029-01-25,United States,,https://www.eandi.org/contract-navigator,,active
1249,E&I,Patterson Dental,PATTERSON DENTAL,EI00077,"Dental Supplies, Equipment and Related Services","Dental Supplies, Equipment and Related Services",,,Competitive,2021-05-01,2026-04-30,United States,,https://www.eandi.org/contract-navigator,,active
1250,E&I,Patterson Veterinary,PATTERSON VETERINARY,CR001265,"Animal Health, Veterinary Supplies & Ancillary Services","Animal Health, Veterinary Supplies & Ancillary Services",,,Competitive,2024-11-01,2028-10-31,United States,,https://www.eandi.org/contract-navigator,,active
1251,E&I,PaymentWorks,PAYMENTWORKS,CR001423,Accounts Payable Management Automation & Optimization,Accounts Payable Management Automation & Optimization,,,Competitive,2025-06-01,2030-04-30,United States,,https://www.eandi.org/contract-navigator,,active
