id,source,supplier_name,supplier_normalized,contract_number,title,description,category,eligible_industries,contract_type,start_date,end_date,geographic_coverage,diversity_status,contract_url,supplier_url,status
1063,Sourcewell,VODA.ai,VODA.AI,012524-VDA,Water Service Line Inventory and Management Systems with Related Services,AI software for water utilities,IT,,,,2028-04-03,,,https://www.sourcewell-mn.gov/cooperative-purchasing/012524-VDA,,active
1064,Sourcewell,Vohl,VOHL,062222-VHL,"Snow and Ice Handling Equipment, Supplies, and Accessories",Snowblowers,Office Supplies,,,,2026-08-15,,,https://www.sourcewell-mn.gov/cooperative-purchasing/062222-VHL,,active
1065,Sourcewell,Volatus Aerospace,VOLATUS AEROSPACE,011223-VTS,Unmanned and Remotely Operated Vehicle Systems with Related Technology and Services,Unmanned vehicle systems,IT,,,,2027-03-24,,,https://www.sourcewell-mn.gov/cooperative-purchasing/011223-VTS,,active
1066,Sourcewell,Volvo,VOLVO,011723-VCE,Heavy Construction Equipment with Related Attachments and Technology,Heavy construction equipment,IT,,,,2027-04-14,,,https://www.sourcewell-mn.gov/cooperative-purchasing/011723-VCE,,active
1067,Sourcewell,"Wabash Valley - PlayPower, Inc.","WABASH VALLEY - PLAYPOWER, .",010521-LTS-5,Playground and Water Play Equipment with Related Accessories and Services,Indoor and outdoor recreation and playground equipment,Equipment,,,,2026-02-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/010521-LTS-5,,active
1068,Sourcewell,Waev,WAEV,091024-WVE,"Utility, Transport, Golf, and Recreation Vehicles with Related Accessories, Equipment, and Services","GEM electric LSV, Taylor-Dunn Industrial Carts, Tiger",Transportation,,,,2028-11-13,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091024-WVE,,active
1069,Sourcewell,Walker Manufacturing,WALKER MANUFACTURING,112624-WKR,Grounds Maintenance Equipment and Related Attachments,Professional mowing/maintenance equipment,Facilities,,,,2029-01-31,,,https://www.sourcewell-mn.gov/cooperative-purchasing/112624-WKR,,active
1070,Sourcewell,Wastequip,WASTEQUIP,010825-WQI,Bulk Solid Waste and Recycling Equipment,Waste and recycling equipment and containers,Equipment,,,,2029-05-19,,,https://www.sourcewell-mn.gov/cooperative-purchasing/010825-WQI,,active
1071,Sourcewell,Watchfire,WATCHFIRE,030223-WCH,"Scoreboards, Digital Displays, and Video Boards with Related Services",Scoreboards,IT,,,,2027-05-25,,,https://www.sourcewell-mn.gov/cooperative-purchasing/030223-WCH,,active
1072,Sourcewell,Waterplay,WATERPLAY,010521-WTR,Playground and Water Play Equipment with Related Accessories and Services,Outdoor and indoor aquatic play equipment and site amenities,Equipment,,,,2026-02-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/010521-WTR,,active
1073,Sourcewell,Wausau - Alamo Group,WAUSAU - ALAMO GROUP,111522-AGI-4,Airport Runway Equipment with Related Supplies and Services,Airport runway equipment,Office Supplies,,,,2027-02-03,,,https://www.sourcewell-mn.gov/cooperative-purchasing/111522-AGI-4,,active
1074,Sourcewell,Wausau - Alamo Group (USA),WAUSAU - ALAMO GROUP (USA),062222-AGI-4,"Snow and Ice Handling Equipment, Supplies, and Accessories","Snow, ice, and roadway maintenance equipment",Facilities,,,,2026-08-15,,,https://www.sourcewell-mn.gov/cooperative-purchasing/062222-AGI-4,,active
1075,Sourcewell,Weiler,WEILER,060122-WLR,Roadway Paving Equipment,Road construction and asphalt paving equipment,Construction,,,,2026-08-01,,,https://www.sourcewell-mn.gov/cooperative-purchasing/060122-WLR,,active
1076,Sourcewell,Wesco,WESCO,091422-WES,"Facility MRO, Industrial, and Building-Related Supplies and Equipment","Wesco distribution, Wesco-Canada, Anixter, Wesco Energy Solutions",Facilities,,,,2026-11-08,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091422-WES,,active
1077,Sourcewell,Western Global,WESTERN GLOBAL,081524-WST,"Aboveground Fuel and Fluid Storage with Related Hardware, Software, and Services","Fuel storage, transport tanks, and dispensing equipment",IT,,,,2028-11-18,,,https://www.sourcewell-mn.gov/cooperative-purchasing/081524-WST,,active
1078,Sourcewell,Western Products,WESTERN PRODUCTS,062222-DDY-2,"Snow and Ice Handling Equipment, Supplies, and Accessories",Snow and ice equipment,Office Supplies,,,,2026-08-15,,,https://www.sourcewell-mn.gov/cooperative-purchasing/062222-DDY-2,,active
1079,Sourcewell,West-Mark,WEST-MARK,092922-CER,"Trailers with Related Equipment, Accessories, and Services",Trailers,Equipment,,,,2026-12-20,,,https://www.sourcewell-mn.gov/cooperative-purchasing/092922-CER,,active
1080,Sourcewell,West-Mark,WEST-MARK,032824-CER,"Class 4-8 Chassis with Related Equipment, Accessories, and Services",Class 4-8 chassis,Equipment,,,,2028-07-09,,,https://www.sourcewell-mn.gov/cooperative-purchasing/032824-CER,,active
1081,Sourcewell,Westnet,WESTNET,020625-WNT,Public Safety Communications Technology and Hardware Solutions,Public safety alerting technologies,IT,,,,2029-07-24,,,https://www.sourcewell-mn.gov/cooperative-purchasing/020625-WNT,,active
1082,Sourcewell,Westward Industries,WESTWARD INDUSTRIES,091024-WWI,"Utility, Transport, Golf, and Recreation Vehicles with Related Accessories, Equipment, and Services","Specialized, compact, fleet utility vehicles",Transportation,,,,2028-11-13,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091024-WWI,,active
1083,Sourcewell,WEX Bank,WEX BANK,030625-WEX,Fleet Payment Solutions with Related Services,Fleet card and related services,Transportation,,,,2029-06-27,,,https://www.sourcewell-mn.gov/cooperative-purchasing/030625-WEX,,active
1084,Sourcewell,WEX Health,WEX HEALTH,111623-WXH,"Employee Benefits Administrative Software Platforms; Member and Provider Advocacy Services; Transparency, Fraud, Waste and Abuse Products and Related Services",Employee benefits,IT,,,,2028-02-05,,,https://www.sourcewell-mn.gov/cooperative-purchasing/111623-WXH,,active
1085,Sourcewell,WEX Health,WEX HEALTH,031623-WXH,Employee Financial Wellness Programming and Related Employer-Sponsored Financial Solutions,Employee financial wellness,Financial,,,,2027-05-29,,,https://www.sourcewell-mn.gov/cooperative-purchasing/031623-WXH,,active
1086,Sourcewell,WHA Insurance Agency,WHA INSURANCE AGENCY,012125-WHA,"Risk Management, Employee Benefits, and Insurance Consulting Services",Insurance and risk mgmt services for public entities,Consulting,,,,2029-02-24,,,https://www.sourcewell-mn.gov/cooperative-purchasing/012125-WHA,,active
1087,Sourcewell,Wheeled Coach,WHEELED COACH,122123-RVG-5,Ambulance and Emergency Medical Service Vehicles,Ambulances and emergency vehicles,Medical,,,,2028-02-28,,,https://www.sourcewell-mn.gov/cooperative-purchasing/122123-RVG-5,,active
1088,Sourcewell,Whelen Engineering,WHELEN ENGINEERING,090122-WHL,Law Enforcement Equipment,Law enforcement equipment,Security,,,,2026-11-07,,,https://www.sourcewell-mn.gov/cooperative-purchasing/090122-WHL,,active
1089,Sourcewell,"White Cap, LP","WHITE CAP, LP",091422-WCP,"Facility MRO, Industrial, and Building-Related Supplies and Equipment","Facility MRO, Construction Supplies and related Equipment",Facilities,,,,2026-11-08,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091422-WCP,,active
1090,Sourcewell,WHP Trainingtowers,WHP TRAININGTOWERS,011822-JHK,Public Safety Training and Simulation Equipment and Technology,Public safety training equipment,IT,,,,2026-03-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/011822-JHK,,active
1091,Sourcewell,Wille North America,WILLE NORTH AMERICA,111522-WLE,Airport Runway Equipment with Related Supplies and Services,Airport runway equipment,Office Supplies,,,,2027-02-03,,,https://www.sourcewell-mn.gov/cooperative-purchasing/111522-WLE,,active
1092,Sourcewell,Wirtgen,WIRTGEN,060122-WAI,Roadway Paving Equipment,Roadway paving,Equipment,,,,2026-08-01,,,https://www.sourcewell-mn.gov/cooperative-purchasing/060122-WAI,,active
1093,Sourcewell,WithersRavenel,WITHERSRAVENEL,012524-WHR,Water Service Line Inventory and Management Systems with Related Services,"Lifecycle Modeling, Asset Management, and Engineering Services",Consulting,,,,2028-04-03,,,https://www.sourcewell-mn.gov/cooperative-purchasing/012524-WHR,,active
1094,Sourcewell,Wondr Health,WONDR HEALTH,012722-WDH,Digital Health Products and Solutions,Digital health products,IT,,,,2026-03-29,,,https://www.sourcewell-mn.gov/cooperative-purchasing/012722-WDH,,active
1095,Sourcewell,Workhorse Technologies,WORKHORSE TECHNOLOGIES,032824-WKH,"Class 4-8 Chassis with Related Equipment, Accessories, and Services",Class 4-6 battery electric vehicles,Transportation,,,,2028-07-09,,,https://www.sourcewell-mn.gov/cooperative-purchasing/032824-WKH,,active
1096,Sourcewell,World Wide Technology,WORLD WIDE TECHNOLOGY,110724-WWTEC,"Artificial Intelligence (AI) Readiness, Implementation, and Support Services","Artificial intelligence (AI) readiness, implementation, and support",IT,,,,2029-03-31,,,https://www.sourcewell-mn.gov/cooperative-purchasing/110724-WWTEC,,active
1097,Sourcewell,Wright Mfg.,WRIGHT MFG.,112624-WRT,Grounds Maintenance Equipment and Related Attachments,Commercial lawn mowers,Facilities,,,,2029-01-31,,,https://www.sourcewell-mn.gov/cooperative-purchasing/112624-WRT,,active
1098,Sourcewell,XCMG,XCMG,020223-XCM,Medium Duty and Compact Construction Equipment with Related Attachments,Medium-duty construction equipment,Construction,,,,2027-04-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/020223-XCM,,active
1099,Sourcewell,Xerox Corporation,XEROX,112124-XOX,"Copiers, Printers, and Multi-Function Devices with Related Supplies, Accessories, and Services","Multifunction devices, printers, and managed print services",Office Supplies,,,,2029-01-10,,,https://www.sourcewell-mn.gov/cooperative-purchasing/112124-XOX,,active
1100,Sourcewell,Xos Trucks,XOS TRUCKS,062625-XOS,Mobile and Self-Propelled Power Storage Equipment with Related Attachments,Mobile energy storage systems & EV charging,Equipment,,,,2029-08-11,,,https://www.sourcewell-mn.gov/cooperative-purchasing/062625-XOS,,active
1101,Sourcewell,Xovis,XOVIS,022525-XOV,Passenger and Crowd Flow Management Solutions and Related Products,Passenger and crowd flow,Consulting,,,,2029-04-18,,,https://www.sourcewell-mn.gov/cooperative-purchasing/022525-XOV,,active
1102,Sourcewell,Xylem Vue,XYLEM VUE,091724-XYLE,"Water Treatment Chemicals with Related Supplies, Equipment, and Services",Water/sewer utility software & analytics platform,IT,,,,2028-11-26,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091724-XYLE,,active
1103,Sourcewell,Yamaha,YAMAHA,091024-YGC,"Utility, Transport, Golf, and Recreation Vehicles with Related Accessories, Equipment, and Services","Utility, transport, golf, and recreation vehicles",Transportation,,,,2028-11-13,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091024-YGC,,active
1104,Sourcewell,Yeadon Domes,YEADON DOMES,071223-YEA,Fabric Structures with Related Materials and Services,Custom air-supported domes,Professional Services,,,,2027-08-18,,,https://www.sourcewell-mn.gov/cooperative-purchasing/071223-YEA,,active
1105,Sourcewell,Zamboni,ZAMBONI,120320-FZC,Ice Rink and Arena Equipment with Related Supplies and Services,Ice rink and arena equipment,Office Supplies,,,,2026-01-08,,,https://www.sourcewell-mn.gov/cooperative-purchasing/120320-FZC,,active
1106,Sourcewell,ZenduiT,ZENDUIT,102924-ZEN,Fleet Management Technologies with Related Software Solutions,"Telematics, dashcams & fleet software",IT,,,,2029-04-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/102924-ZEN,,active
1107,Sourcewell,"Zetron, Inc.","ZETRON, .",020625-ZET,Public Safety Communications Technology and Hardware Solutions,Critical communications solutions that save lives,IT,,,,2029-07-24,,,https://www.sourcewell-mn.gov/cooperative-purchasing/020625-ZET,,active
1108,Sourcewell,"Zetron, Inc.","ZETRON, .",042021-ZET,Public Safety Communications Technology and Hardware Solutions,Technology solutions to optimize integrated communications,IT,,,,2026-06-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/042021-ZET,,active
1109,Sourcewell,ZOLL Medical,ZOLL MEDICAL,041823-ZLL,Critical Care and EMS Equipment,Medical devices,Medical,,,,2027-06-30,,,https://www.sourcewell-mn.gov/cooperative-purchasing/041823-ZLL,,active
1110,Sourcewell,"Zonar Systems, Inc.","ZONAR SYSTEMS, .",102924-ZSI,Fleet Management Technologies with Related Software Solutions,"Fleet telematics, management and efficiency",IT,,,,2029-04-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/102924-ZSI,,active
1111,E&I,22nd Century Technologies,22ND CENTURY TECHNOLOGIES,EI00415,IT & Temporary Staffing Services,IT & Temporary Staffing Services,Staffing,,Competitive,2024-01-02,2027-01-02,,,https://www.eandi.org/contract-navigator,,active
1112,E&I,A&R Clinical Services Crisis Management,A&R CLINICAL SERVICES CRISIS MANAGEMENT,EI00341,Mental Telehealth Services,Mental Telehealth Services,Medical,,Competitive,2023-09-01,2028-08-31,,,https://www.eandi.org/contract-navigator,,active
1113,E&I,A+ Technology & Security,A+ TECHNOLOGY & SECURITY,EI00467,"Alarm Systems, Hardware, Services, Monitoring & Access Controls","Alarm Systems, Hardware, Services, Monitoring & Access Controls",IT,,Competitive,2024-06-01,2029-05-31,,,https://www.eandi.org/contract-navigator,,active
1114,E&I,AArete,AARETE,EI00169,General Consulting Services,General Consulting Services,Consulting,,Competitive,2022-02-01,2027-01-31,,,https://www.eandi.org/contract-navigator,,active
1115,E&I,Abacus Service Corporation-(CCaaS),ABACUS SERVICE -(CCAAS),CR001191,Contact Center Solutions (CCaaS),Contact Center Solutions (CCaaS),Technology Solutions,,Competitive,2024-04-01,2029-03-31,,,https://www.eandi.org/contract-navigator,,active
1116,E&I,Abacus Service Corporation-Temp Staffing,ABACUS SERVICE -TEMP STAFFING,EI00416,IT and Temp Staffing Services,IT and Temp Staffing Services,Staffing,,Competitive,2024-01-02,2027-01-02,,,https://www.eandi.org/contract-navigator,,active
1117,E&I,Accruent,ACCRUENT,CR001343,Facilities Intelligence Solutions,Facilities Intelligence Solutions,Facilities,,Competitive,2025-02-15,2030-02-14,,,https://www.eandi.org/contract-navigator,,active
1118,E&I,Affinaquest,AFFINAQUEST,CNR01435,Constituent Consulting for Collegiate Athletics Programs,Constituent Consulting for Collegiate Athletics Programs,Consulting,,Competitive,2017-07-01,2027-06-30,,,https://www.eandi.org/contract-navigator,,active
1119,E&I,Agati,AGATI,CR001388,"Library Furnishings, Installation and Related Services","Library Furnishings, Installation and Related Services",Professional Services,,Competitive,2025-03-01,2030-02-28,,,https://www.eandi.org/contract-navigator,,active
1120,E&I,Airgas,AIRGAS,CR001268,"Industrial & Laboratory Gases, Welding Supplies with Associated Products and Support Services","Industrial & Laboratory Gases, Welding Supplies with Associated Products and Support Services",Office Supplies,,Competitive,2024-10-01,2029-09-30,,,https://www.eandi.org/contract-navigator,,active
1121,E&I,Alchemy,ALCHEMY,EI00262,Workday Implementation Services,Workday Implementation Services,Professional Services,,LPA,2023-11-01,2026-10-31,,,https://www.eandi.org/contract-navigator,,active
1122,E&I,"America To Go, L.L.C.","AMERICA TO GO, L.L.C.",EI00057,eCommerce Catering Services,eCommerce Catering Services,Food Services,,Competitive,2021-02-01,2031-01-31,,,https://www.eandi.org/contract-navigator,,active
1123,E&I,American Education Supply,AMERICAN EDUCATION SUPPLY,EI00069,"Mattresses, Hospitality Supplies, Equipment and related services","Mattresses, Hospitality Supplies, Equipment and related services",Medical,,Competitive,2021-02-01,2031-01-31,,,https://www.eandi.org/contract-navigator,,active
1124,E&I,American Express,AMERICAN EXPRESS,CNR01117,Commercial Card Program,Commercial Card Program,General Services,,Negotiation,2006-04-01,2027-05-31,,,https://www.eandi.org/contract-navigator,,active
1125,E&I,AMN Healthcare,AMN HEALTHCARE,EI00265,Executive Search & Recruitment Services,Executive Search & Recruitment Services,Staffing,,Competitive,2023-05-15,2028-05-14,,,https://www.eandi.org/contract-navigator,,active
1126,E&I,Anthology,ANTHOLOGY,CR001478,Constituent Relationship Management (CRM) Platform & Related Services,Constituent Relationship Management (CRM) Platform & Related Services,Consulting,,Competitive,2025-08-15,2030-08-14,,,https://www.eandi.org/contract-navigator,,active
1127,E&I,Anthology,ANTHOLOGY,EI00398,Online Program Management Services,Online Program Management Services,Consulting,,Competitive,2024-11-01,2029-10-31,,,https://www.eandi.org/contract-navigator,,active
1128,E&I,Anthony James Partners,ANTHONY JAMES PARTNERS,CNR01425,"Digital Signage/Video Design, Procurement Coordination and Construction/Installation Coordination","Digital Signage/Video Design, Procurement Coordination and Construction/Installation Coordination",IT,,Competitive,2017-02-01,2027-01-31,,,https://www.eandi.org/contract-navigator,,active
1129,E&I,"Anthony Travel, LLC","ANTHONY TRAVEL,",EI00371,Travel Management Company,Travel Management Company,Consulting,,Competitive,2023-10-01,2033-09-30,,,https://www.eandi.org/contract-navigator,,active
1130,E&I,"Aries Building Systems, L.L.C.","ARIES BUILDING SYSTEMS, L.L.C.",CNR01523,"Modular Buildings, Installation, Removal, Storage Units, Supplies and Services","Modular Buildings, Installation, Removal, Storage Units, Supplies and Services",Facilities,,Competitive,2020-11-01,2025-10-31,,,https://www.eandi.org/contract-navigator,,active
1131,E&I,Arrow Payments,ARROW PAYMENTS,EI00185,"Higher Ed Payments, Merchant Services & PC Compliance Support","Higher Ed Payments, Merchant Services & PC Compliance Support",Financial,,Negotiation,2022-01-01,2027-01-01,,,https://www.eandi.org/contract-navigator,,active
1132,E&I,ATS+Partners,ATS+PARTNERS,EI00266,Executive Search & Recruitment Services,Executive Search & Recruitment Services,Staffing,,Competitive,2023-04-15,2028-04-14,,,https://www.eandi.org/contract-navigator,,active
1133,E&I,AutoZone,AUTOZONE,CR001225,Automotive Parts and Services,Automotive Parts and Services,Transportation,,Competitive,2024-06-01,2029-05-31,,,https://www.eandi.org/contract-navigator,,active
1134,E&I,Avaap,AVAAP,EI00212,ERP Implementation Services,ERP Implementation Services,Professional Services,,Competitive,2022-11-01,2027-10-31,,,https://www.eandi.org/contract-navigator,,active
1135,E&I,Avantor,AVANTOR,CNR01459,Laboratory Supplies and Services,Laboratory Supplies and Services,Office Supplies,,Competitive,2018-07-01,2028-06-30,,,https://www.eandi.org/contract-navigator,,active
1136,E&I,AVI-SPL,AVI-SPL,EI00049,"Audio/Video Technologies, Solutions and Services","Audio/Video Technologies, Solutions and Services",Professional Services,,Competitive,2021-02-01,2031-01-31,,,https://www.eandi.org/contract-navigator,,active
1137,E&I,B&H Photo Video,B&H PHOTO VIDEO,EI00221,"Photographic Equipment, Supplies and Services","Photographic Equipment, Supplies and Services",Office Supplies,,Competitive,2022-10-01,2027-09-30,,,https://www.eandi.org/contract-navigator,,active
1138,E&I,Batteries Plus Bulbs,BATTERIES PLUS BULBS,CNR01505,"Specialty and Replacement Batteries, Accessories, Other Supplies and Services","Specialty and Replacement Batteries, Accessories, Other Supplies and Services",Office Supplies,,Competitive,2020-08-01,2030-07-31,,,https://www.eandi.org/contract-navigator,,active
1139,E&I,"Beckman Coulter, Inc.","BECKMAN COULTER, .",EI00243,Laboratory Automation and Products/Services,Laboratory Automation and Products/Services,Professional Services,,Competitive,2022-12-01,2027-11-30,,,https://www.eandi.org/contract-navigator,,active
1140,E&I,Benmar Group,BENMAR GROUP,EI00456,Cybersecurity Incident Detection & Response Solutions,Cybersecurity Incident Detection & Response Solutions,IT,,Competitive,2024-02-01,2029-01-31,,,https://www.eandi.org/contract-navigator,,active
1141,E&I,BerryDunn,BERRYDUNN,CR001410,Management and Strategic Consulting Services,Management and Strategic Consulting Services,Consulting,,Competitive,2025-07-01,2030-06-30,,,https://www.eandi.org/contract-navigator,,active
1142,E&I,BlackBeltHelp,BLACKBELTHELP,CR001192,Contact Center Solutions (CCaaS),Contact Center Solutions (CCaaS),Technology Solutions,,Competitive,2024-12-01,2029-11-30,,,https://www.eandi.org/contract-navigator,,active
1143,E&I,BlueScope Construction,BLUESCOPE CONSTRUCTION,CR001293,Pre-Engineered Buildings and Related Materials and Services,Pre-Engineered Buildings and Related Materials and Services,Facilities,,Competitive,2024-10-01,2029-09-30,,,https://www.eandi.org/contract-navigator,,active
1144,E&I,Boldyn Networks,BOLDYN NETWORKS,EI00208,High Speed Internet and Cable Services,High Speed Internet and Cable Services,Professional Services,,LPA,2022-05-01,2030-06-30,,,https://www.eandi.org/contract-navigator,,active
1145,E&I,"CampusWorks, Inc.","CAMPUSWORKS, .",EI00170,General Consulting Services,General Consulting Services,Consulting,,Competitive,2022-03-01,2027-02-28,,,https://www.eandi.org/contract-navigator,,active
1146,E&I,Canteen,CANTEEN,CNR01407,Vending Services,Vending Services,Professional Services,,LPA,2023-09-22,2025-04-30,,,https://www.eandi.org/contract-navigator,,active
1147,E&I,Carahsoft Technology Corp.,CARAHSOFT TECHNOLOGY .,EI00063,Cloud Solutions and Services Distributor,Cloud Solutions and Services Distributor,IT,,Competitive,2021-04-01,2031-03-31,,,https://www.eandi.org/contract-navigator,,active
1148,E&I,Card Integrity,CARD INTEGRITY,CR001426,Accounts Payable Management Automation & Optimization,Accounts Payable Management Automation & Optimization,Consulting,,Competitive,2025-07-15,2030-06-30,,,https://www.eandi.org/contract-navigator,,active
1149,E&I,Carrier Corporation,CARRIER,CNR01465,"Building Automation, HVAC, HVAC-R Equipment, Supplies and Services","Building Automation, HVAC, HVAC-R Equipment, Supplies and Services",Facilities,,Competitive,2018-07-01,2028-06-30,,,https://www.eandi.org/contract-navigator,,active
1150,E&I,"Carrier Enterprise, LLC","CARRIER ENTERPRISE,",CNR01463,"Building Automation, HVAC, HVAC-R Equipment, Supplies and Services","Building Automation, HVAC, HVAC-R Equipment, Supplies and Services",Facilities,,Competitive,2018-07-01,2028-06-30,,,https://www.eandi.org/contract-navigator,,active
1151,E&I,CDW – Cloud Services,CDW – CLOUD SERVICES,CNR01402,Cloud Storage and Productivity Solutions,Cloud Storage and Productivity Solutions,IT,,Competitive,2016-07-01,2025-06-30,,,https://www.eandi.org/contract-navigator,,active
1152,E&I,"CDW – Computer Equipment & Related Hardware, Software, Services, & Support","CDW – COMPUTER EQUIPMENT & RELATED HARDWARE, SOFTWARE, SERVICES, & SUPPORT",CNR01439,"Computer Equipment and Related Hardware, Software, Services and Support","Computer Equipment and Related Hardware, Software, Services and Support",IT,,Competitive,2017-08-01,2028-07-31,,,https://www.eandi.org/contract-navigator,,active
1153,E&I,Cenmed,CENMED,CR001455,"Medical-Surgical Products, Pharmaceuticals, Sports Medicine/Athletics Products and Related Services","Medical-Surgical Products, Pharmaceuticals, Sports Medicine/Athletics Products and Related Services",Medical,,Competitive,2025-09-01,2029-08-31,,,https://www.eandi.org/contract-navigator,,active
1154,E&I,"ChargePoint, Inc.","CHARGEPOINT, .",EI00445,EV Charging Infrastructure and Services,EV Charging Infrastructure and Services,Professional Services,,Competitive,2024-09-01,2028-12-31,,,https://www.eandi.org/contract-navigator,,active
1155,E&I,Chartwells,CHARTWELLS,CNR01404,Campus Dining and Food Services,Campus Dining and Food Services,Food Services,,LPA,2016-11-01,2026-10-31,,,https://www.eandi.org/contract-navigator,,active
1156,E&I,Church Church Hittle + Antrim (Regional),CHURCH CHURCH HITTLE + ANTRIM (REGIONAL),EI00400,Title IX Services,Title IX Services,Professional Services,,Competitive,2023-12-15,2028-12-14,,,https://www.eandi.org/contract-navigator,,active
1157,E&I,"Civic Initiatives, LLC","CIVIC INITIATIVES,",EI00171,General Consulting Services,General Consulting Services,Consulting,,Competitive,2022-02-01,2027-01-31,,,https://www.eandi.org/contract-navigator,,active
1158,E&I,Cizek Associates,CIZEK ASSOCIATES,EI00267,Executive Search & Recruitment Services,Executive Search & Recruitment Services,Staffing,,Competitive,2023-04-01,2028-03-31,,,https://www.eandi.org/contract-navigator,,active
1159,E&I,Claridge,CLARIDGE,EI00235,Visual Display Products & Equipment,Visual Display Products & Equipment,Equipment,,Competitive,2022-10-15,2027-10-14,,,https://www.eandi.org/contract-navigator,,active
1160,E&I,Clearspan,CLEARSPAN,EI00084,Hosted Cloud Telecom & Web Conferencing Services,Hosted Cloud Telecom & Web Conferencing Services,IT,,Competitive,2021-06-01,2026-05-31,,,https://www.eandi.org/contract-navigator,,active
1161,E&I,"Club Car, LLC","CLUB CAR,",EI00387,Facility Utility Vehicles,Facility Utility Vehicles,Transportation,,Competitive,2023-11-01,2028-10-31,,,https://www.eandi.org/contract-navigator,,active
1162,E&I,Cold Chain Technologies,COLD CHAIN TECHNOLOGIES,CR001327,"Cold Chain Logistics (Courier Services, 3rd Party Packaging, PI CryoAsset & Lab Relocation)","Cold Chain Logistics (Courier Services, 3rd Party Packaging, PI CryoAsset & Lab Relocation)",Professional Services,,Competitive,2025-03-01,2028-02-29,,,https://www.eandi.org/contract-navigator,,active
1163,E&I,Collegiate Travel Planners,COLLEGIATE TRAVEL PLANNERS,EI00372,Travel Management Services,Travel Management Services,Consulting,,Competitive,2023-10-01,2030-09-30,,,https://www.eandi.org/contract-navigator,,active
1164,E&I,Columbia Advisory Group (CAG),COLUMBIA ADVISORY GROUP (CAG),EI00457,Cybersecurity Incident Detection & Response Solutions,Cybersecurity Incident Detection & Response Solutions,IT,,Competitive,2024-03-01,2029-02-28,,,https://www.eandi.org/contract-navigator,,active
1165,E&I,Compass Group North America,COMPASS GROUP NORTH AMERICA,CR001234,"Food Distribution, Managed Dining Services, Vending, Commercial Kitchen Equipment, Smallwares and Supplies","Food Distribution, Managed Dining Services, Vending, Commercial Kitchen Equipment, Smallwares and Supplies",Office Supplies,,Competitive,2024-10-01,2029-09-30,,,https://www.eandi.org/contract-navigator,,active
1166,E&I,"Complete Book & Media Supply, LLC","COMPLETE BOOK & MEDIA SUPPLY,",EI00104,"Online and Print Books, Subscriptions","Online and Print Books, Subscriptions",Office Supplies,,Competitive,2021-05-01,2026-04-30,,,https://www.eandi.org/contract-navigator,,active
1167,E&I,Compu-Vision,COMPU-VISION,EI00417,IT & Temporary Staffing Services,IT & Temporary Staffing Services,Staffing,,Competitive,2024-01-02,2027-01-02,,,https://www.eandi.org/contract-navigator,,active
1168,E&I,"Connection Public Sector Solutions – Computer Equipment & Related Hardware, Software, Services, & Support","CONNECTION PUBLIC SECTOR SOLUTIONS – COMPUTER EQUIPMENT & RELATED HARDWARE, SOFTWARE, SERVICES, & SUPPORT",CNR01483,"Computer Equipment and Related Hardware, Software, Services and Support","Computer Equipment and Related Hardware, Software, Services and Support",IT,,Competitive,2019-02-15,2027-07-31,,,https://www.eandi.org/contract-navigator,,active
1169,E&I,Consolidus,CONSOLIDUS,CR001393,Promotional Items,Promotional Items,General Services,,Competitive,2025-06-01,2030-05-14,,,https://www.eandi.org/contract-navigator,,active
1170,E&I,Cook’s Direct,COOK’S DIRECT,CR001164,"Food Distribution, Managed Dining Services, Vending, Commercial Kitchen Equipment, Smallwares and Supplies","Food Distribution, Managed Dining Services, Vending, Commercial Kitchen Equipment, Smallwares and Supplies",Office Supplies,,Competitive,2024-03-01,2029-02-28,,,https://www.eandi.org/contract-navigator,,active
1171,E&I,CORE Construction,CORE CONSTRUCTION,CNR01441,Job Order Contracting,Job Order Contracting,General Services,,Competitive,2017-09-01,2027-06-30,,,https://www.eandi.org/contract-navigator,,active
1172,E&I,CORE Construction (CMAR),CORE CONSTRUCTION (CMAR),CNR01470,Construction Management at Risk (CMAR),Construction Management at Risk (CMAR),Consulting,,Competitive,2018-11-01,2028-10-31,,,https://www.eandi.org/contract-navigator,,active
1173,E&I,Core Health and Fitness,CORE HEALTH AND FITNESS,CNR01485,Athletic Equipment & Supplies,Athletic Equipment & Supplies,Office Supplies,,Competitive,2019-02-01,2029-01-31,,,https://www.eandi.org/contract-navigator,,active
1174,E&I,Cornerstone OnDemand,CORNERSTONE ONDEMAND,EI00300,Learning Management Systems,Learning Management Systems,Consulting,,Competitive,2023-08-01,2028-07-31,,,https://www.eandi.org/contract-navigator,,active
